Estacao;DataHora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
83587;09/07/2005 18:00;19.9;11.9;34;920.7;5;1.6;4;
83587;10/07/2005 00:00;13.7;10.1;62;921.5;23;2.5;0;
83587;10/07/2005 12:00;15.6;12.8;71;921.2;36;1.3;6;
83587;10/07/2005 18:00;18.2;14.5;66;919.3;5;0.8;10;
83587;11/07/2005 00:00;15.7;13.7;79;920.2;5;0.7;7;
83587;11/07/2005 12:00;15.3;12.1;67;921.2;5;2;8;
83587;11/07/2005 18:00;19.1;14.6;59;919.6;36;2;9;
83587;12/07/2005 00:00;16.6;13.5;69;920;5;0.8;4;
83587;12/07/2005 12:00;16.3;13.1;68;920.8;5;3;8;
83587;12/07/2005 18:00;21.6;14.9;46;918.3;5;2.8;2;
83587;13/07/2005 00:00;16.5;13.1;66;919.9;5;1;1;
83587;13/07/2005 12:00;17.3;12.6;56;919.6;5;1.3;0;
83587;13/07/2005 18:00;22.3;14.9;42;916.4;14;2.3;2;
83587;14/07/2005 00:00;16.5;11.5;52;918.1;9;1;2;
83587;14/07/2005 12:00;17.6;12.7;55;918.8;9;2.8;1;
83587;14/07/2005 18:00;21.3;14.3;43;916.2;9;2;1;
83587;15/07/2005 00:00;17;13;62;917.2;9;1.6;0;
83587;15/07/2005 12:00;17.8;14.3;67;918.5;9;2;2;
83587;15/07/2005 18:00;21.3;15.9;55;915.6;9;2;4;
83587;16/07/2005 00:00;16.1;13.7;76;916.8;14;1.6;0;
83587;16/07/2005 12:00;17.1;13.8;68;917.8;9;3.6;0;
83587;16/07/2005 18:00;23.2;16.6;49;913.3;5;2.3;3;
83587;17/07/2005 00:00;18.2;14.9;69;914.5;9;1;3;
83587;17/07/2005 12:00;19.5;15.3;62;915;9;1;0;
83587;17/07/2005 18:00;25.3;16.9;40;911.8;32;3;3;
83587;18/07/2005 00:00;20.2;15.4;58;913.8;0;0;0;
83587;18/07/2005 12:00;21.7;15.7;52;914.3;5;1;0;
83587;18/07/2005 18:00;27.9;17.9;35;911.2;32;2.8;3;
83587;19/07/2005 00:00;23.1;17.1;52;913;23;0.3;8;
83587;19/07/2005 12:00;18.2;15.2;72;917.1;18;1.6;10;
83587;19/07/2005 18:00;21.5;17.2;64;914.6;0;0;10;
83587;20/07/2005 00:00;18.2;15.1;71;915.8;14;0.3;8;
83587;20/07/2005 12:00;17.8;15;73;917.6;9;0.8;10;
83587;20/07/2005 18:00;22.3;17.7;62;916.6;5;0.8;6;
83587;21/07/2005 00:00;16.7;14.6;79;917.2;9;0.5;3;
83587;21/07/2005 12:00;16.9;14.5;76;919.7;9;1.6;8;
83587;21/07/2005 18:00;23.4;16.5;47;916.7;9;1.3;5;
83587;22/07/2005 00:00;18.5;14.9;66;918.8;9;1.6;0;
83587;22/07/2005 12:00;18.4;14.7;65;919.8;27;2;6;
83587;22/07/2005 18:00;23.8;16.3;44;917;27;1.3;4;
83587;23/07/2005 00:00;19;15.1;64;917.8;27;1.6;0;
83587;23/07/2005 12:00;19.3;15.2;64;917.6;9;0.3;3;
83587;23/07/2005 18:00;24.7;16.3;39;915.5;27;0.8;0;
83587;24/07/2005 00:00;19;15.3;65;917.5;0;0;0;
83587;24/07/2005 12:00;20;16.3;67;918.9;27;2.5;4;
83587;24/07/2005 18:00;24.5;17.5;48;915.6;5;1.3;7;
83587;25/07/2005 00:00;19.8;15.5;62;917.5;9;1;0;
83587;25/07/2005 12:00;20.5;16.1;61;918.1;9;1.6;3;
83587;25/07/2005 18:00;26.9;17.8;38;915.8;27;2.5;4;
83587;26/07/2005 00:00;20.9;16.1;59;917.2;23;0.8;4;
83587;26/07/2005 12:00;21.6;17.3;64;918.1;9;0.3;0;
83587;26/07/2005 18:00;27.1;17.5;36;915.5;23;1.6;4;
83587;27/07/2005 00:00;21.9;17.3;62;917.2;9;1.6;6;
83587;27/07/2005 12:00;20.3;17.1;71;918.9;9;2.1;8;
83587;27/07/2005 18:00;23.6;17.9;55;916.5;5;1.1;5;
83587;28/07/2005 00:00;18.3;15.7;76;918.7;14;2.5;8;
83587;28/07/2005 12:00;20.1;16.5;67;919.4;5;2;4;
83587;28/07/2005 18:00;24.1;17.5;49;917.3;5;1.6;8;
83587;29/07/2005 00:00;19.8;16.1;66;918.8;9;1.6;0;
83587;29/07/2005 12:00;19.5;15.9;67;919.6;9;1.1;8;
83587;29/07/2005 18:00;24;15.7;39;917.2;9;1.3;6;
83587;30/07/2005 00:00;19.2;14.1;55;918.8;9;1.1;0;
83587;30/07/2005 12:00;19.2;15.3;65;919.7;5;2.1;1;
83587;30/07/2005 18:00;23.5;14.9;36;916.8;5;1.3;3;
83587;31/07/2005 00:00;19.7;14.7;57;917.8;9;3.3;0;
83587;31/07/2005 12:00;18.6;14.7;64;919.9;9;3;1;
83587;31/07/2005 18:00;22.7;14.8;39;917.2;5;2.8;1;
83587;01/08/2005 00:00;19;13.7;52;918.5;9;2.1;0;
83587;01/08/2005 12:00;16.5;12.9;64;919.8;5;2.1;0;
83587;01/08/2005 18:00;22.9;14.5;37;918.4;23;1;0;
83587;02/08/2005 00:00;18.3;13.6;58;919.2;5;1.5;0;
83587;02/08/2005 12:00;17.5;13.2;60;919.9;9;4.1;0;
83587;02/08/2005 18:00;23.5;14.7;35;917.4;18;1.3;0;
83587;03/08/2005 00:00;18.9;12.7;46;918.7;14;1.6;0;
83587;03/08/2005 12:00;19.2;13.6;51;920.2;5;2.6;1;
83587;03/08/2005 18:00;22.7;15.3;42;917.4;5;1.8;2;
83587;04/08/2005 00:00;18.7;14;57;918.5;9;2;0;
83587;04/08/2005 12:00;19;14.1;56;920.7;5;1.5;1;
83587;04/08/2005 18:00;24.2;15.7;37;918.3;5;2;1;
83587;05/08/2005 00:00;18.9;13.9;56;920.3;14;2.3;0;
83587;05/08/2005 12:00;17.2;13.6;65;921.2;9;2.3;4;
83587;05/08/2005 18:00;23.2;15.5;41;918.2;5;1.6;1;
83587;06/08/2005 00:00;19.5;14.5;56;919.7;9;1.3;0;
83587;06/08/2005 12:00;19.5;15.3;62;920.4;5;2.5;1;
83587;06/08/2005 18:00;24.9;16.4;39;917.2;5;1;1;
83587;07/08/2005 00:00;19.4;14.5;56;918.4;5;2.5;0;
83587;07/08/2005 12:00;18.4;13.9;59;919.6;5;3;1;
83587;07/08/2005 18:00;23.2;15.2;39;917.6;5;1.1;0;
83587;08/08/2005 00:00;18.6;13.9;58;918.1;14;3;0;
83587;08/08/2005 12:00;18.3;14.3;64;918.6;9;2.8;1;
83587;08/08/2005 18:00;23.7;15.1;36;915.2;5;1.6;6;
83587;09/08/2005 00:00;19.6;13.7;49;916.7;5;1.6;0;
83587;09/08/2005 12:00;20;15.3;59;917;5;1.3;6;
83587;09/08/2005 18:00;24.7;16.3;39;914.6;5;0.5;8;
83587;10/08/2005 00:00;19.4;14.4;55;914.6;9;0.3;2;
83587;10/08/2005 12:00;19.1;15.5;67;915.5;5;1.8;4;
83587;10/08/2005 18:00;25.3;16.9;40;913.3;32;1.8;7;
83587;11/08/2005 00:00;20.9;16.5;62;915.2;36;1;8;
83587;11/08/2005 12:00;20.1;16.5;67;917;5;2.1;4;
83587;11/08/2005 18:00;26.3;18.1;42;915.4;23;1.1;6;
83587;12/08/2005 00:00;21.3;17.5;67;915.6;9;0.7;0;
83587;12/08/2005 12:00;21.7;17.6;66;915.4;5;2.3;1;
83587;12/08/2005 18:00;25.3;18.7;51;912.7;5;2.6;6;
83587;13/08/2005 00:00;20.9;17.3;68;914.7;5;1.6;1;
83587;13/08/2005 12:00;21.2;17.3;67;915.2;9;2.6;2;
83587;13/08/2005 18:00;27.1;18.5;41;912.5;5;1.5;3;
83587;14/08/2005 00:00;21.5;18.4;73;914.1;9;2;3;
83587;14/08/2005 12:00;20.6;16.1;61;917.1;9;3;4;
83587;14/08/2005 18:00;25.1;18.1;48;915.1;9;1.6;3;
83587;15/08/2005 00:00;21.3;16.7;60;916.7;9;1.6;0;
83587;15/08/2005 12:00;20;16.2;67;920;9;3;1;
83587;15/08/2005 18:00;24.7;17.1;44;916.8;5;2.8;1;
83587;16/08/2005 00:00;20.5;15.4;56;917.9;9;3.1;0;
83587;16/08/2005 12:00;19.4;15.7;66;919.2;5;2.1;5;
83587;16/08/2005 18:00;23.4;16.9;50;915.7;5;2.6;6;
83587;17/08/2005 00:00;18.7;15.9;73;917.4;5;3.1;4;
83587;17/08/2005 12:00;20.1;16.1;64;918.6;9;3;5;
83587;17/08/2005 18:00;24.5;17.5;49;909.4;5;1.3;5;
83587;18/08/2005 00:00;19.4;16.7;74;916.5;9;0.8;4;
83587;18/08/2005 12:00;20.2;16.6;68;917.6;5;2.3;1;
83587;18/08/2005 18:00;25.8;17;38;914.7;9;3;2;
83587;19/08/2005 00:00;20.7;16.5;64;916.5;9;3;0;
83587;19/08/2005 12:00;20.3;16;63;918.8;5;4.1;4;
83587;19/08/2005 18:00;25.3;16.9;40;916.4;9;2.8;5;
83587;20/08/2005 00:00;20.9;15.9;57;918;14;2.5;0;
83587;20/08/2005 12:00;19.1;15.5;67;919.5;14;2;8;
83587;20/08/2005 18:00;23.7;16.1;43;916.5;14;2.6;5;
83587;21/08/2005 00:00;20.3;15.5;59;917.7;9;1;0;
83587;21/08/2005 12:00;19.9;14.8;56;917.9;14;3.1;0;
83587;21/08/2005 18:00;24.5;14.7;31;915.1;9;2.5;1;
83587;22/08/2005 00:00;19.7;14.3;54;917.3;9;2.5;0;
83587;22/08/2005 12:00;18.7;15.2;67;918.6;14;4;4;
83587;22/08/2005 18:00;23.6;15.2;37;915.4;14;2;4;
83587;23/08/2005 00:00;19.7;14.3;54;916.6;9;1.6;0;
83587;23/08/2005 12:00;18.6;14.5;63;917.9;9;1.6;0;
83587;23/08/2005 18:00;25.5;15.2;30;915.3;5;1;0;
83587;24/08/2005 00:00;21;13.9;42;911;9;1.3;0;
83587;24/08/2005 12:00;20.8;15;52;917.3;9;1.5;0;
83587;24/08/2005 18:00;28.9;17.8;30;913.8;27;1.1;1;
83587;25/08/2005 00:00;23;15.7;44;914.7;9;1.5;0;
83587;25/08/2005 12:00;23.2;17.5;55;915;27;1.5;5;
83587;25/08/2005 18:00;30.7;19.1;31;911.6;27;1.3;5;
83587;26/08/2005 00:00;24.3;18;52;912.7;14;1.6;5;
83587;26/08/2005 12:00;21.3;17.3;65;916.2;14;2.6;9;
83587;26/08/2005 18:00;25.2;18.3;49;913.9;14;1.6;4;
83587;27/08/2005 00:00;20.6;16.5;64;915.3;14;2;5;
83587;27/08/2005 12:00;21.4;15.7;53;915.7;9;2.6;8;
83587;27/08/2005 18:00;26.4;17.4;38;913.4;9;0.8;8;
83587;28/08/2005 00:00;22.2;16.5;53;915.6;14;2.5;5;
83587;28/08/2005 12:00;20.1;15.7;61;915.9;0;0;0;
83587;28/08/2005 18:00;26.7;17.6;38;912.1;27;0.5;2;
83587;29/08/2005 00:00;22.1;16;52;911.9;14;0.8;0;
83587;29/08/2005 12:00;22.7;16.6;51;913.7;9;1.6;0;
83587;29/08/2005 18:00;29.5;18.1;29;909.1;5;0.7;4;
83587;30/08/2005 00:00;24.2;17.7;51;911.5;14;1.3;0;
83587;30/08/2005 12:00;24.2;17.7;51;913.8;14;1.1;0;
83587;30/08/2005 18:00;33.1;19;23;911.2;23;1.8;4;
83587;31/08/2005 00:00;25.9;18.1;45;913.3;9;1.6;0;
83587;31/08/2005 12:00;25.5;19.5;56;913.9;9;1;0;
83587;31/08/2005 18:00;32.2;18.5;23;910.3;14;1;5;
83587;01/09/2005 00:00;24.6;19.6;61;912.2;9;3;3;
83587;01/09/2005 12:00;20.1;16.7;69;915;14;3.6;5;
83587;01/09/2005 18:00;27.1;19.5;47;911.4;5;1.3;2;
83587;02/09/2005 00:00;23.1;17.1;52;913.1;9;1.3;0;
83587;02/09/2005 12:00;24.8;18;49;914.9;23;1.1;5;
83587;02/09/2005 18:00;26.8;19.4;47;911.8;14;1.8;9;
83587;03/09/2005 00:00;20.5;18.6;82;914;9;1;10;
83587;03/09/2005 12:00;22.8;18.1;62;915.1;9;2.6;0;
83587;03/09/2005 18:00;28.1;19.5;42;912.3;9;2.8;4;
83587;04/09/2005 00:00;20.9;16.8;64;915.2;9;2.5;0;
83587;04/09/2005 12:00;21.4;17.1;63;916.3;14;2.3;8;
83587;04/09/2005 18:00;25.5;16.9;40;912.9;9;2;5;
83587;05/09/2005 00:00;21.1;15.7;55;914.1;9;1;0;
83587;05/09/2005 12:00;21.3;16.7;60;915.5;14;1.3;10;
83587;05/09/2005 18:00;22.5;17.3;59;896.4;14;1.6;8;
83587;06/09/2005 00:00;20.2;16.5;67;913.5;9;1.6;0;
83587;06/09/2005 12:00;22.6;17.5;58;914.4;5;1.5;9;
83587;06/09/2005 18:00;26.1;19.5;53;913.1;23;1.1;10;
83587;07/09/2005 00:00;24;18.5;58;913.8;14;0.7;6;
83587;07/09/2005 12:00;21.5;17.7;68;916.2;9;2;9;
83587;07/09/2005 18:00;28.3;19.1;39;913.2;32;1.1;5;
83587;08/09/2005 00:00;17.6;16.5;89;915.9;5;0.5;8;
83587;08/09/2005 12:00;21.3;17.7;68;918;9;4.1;7;
83587;08/09/2005 18:00;25.6;18.7;49;915.7;9;4;7;
83587;09/09/2005 00:00;21.6;17.7;67;917.6;9;3.5;8;
83587;09/09/2005 12:00;19.5;16.1;69;920.1;14;3.6;9;
83587;09/09/2005 18:00;23.6;17;49;917.1;14;3;7;
83587;10/09/2005 00:00;19.1;16.1;72;919.1;14;2.3;2;
83587;10/09/2005 12:00;20.4;16.5;66;919.3;9;3.6;8;
83587;10/09/2005 18:00;25.3;17.7;45;915.7;9;2.5;7;
83587;11/09/2005 00:00;20.1;16.7;69;917.3;9;3;0;
83587;11/09/2005 12:00;21.4;16.7;60;918.7;9;2.5;6;
83587;11/09/2005 18:00;26.3;17.7;40;914.5;5;0.8;4;
83587;12/09/2005 00:00;22.3;16.9;56;916.2;9;1.6;0;
83587;12/09/2005 12:00;23.3;16.9;50;917.9;14;1.5;2;
83587;12/09/2005 18:00;28.9;18.3;32;915;14;1.1;4;
83587;13/09/2005 00:00;23.3;16.7;49;915.8;5;2;0;
83587;13/09/2005 12:00;22.2;17.2;58;916.5;14;2.6;4;
83587;13/09/2005 18:00;25.2;18.1;48;913.7;14;1.6;7;
83587;14/09/2005 00:00;21.2;17.2;66;915.9;14;2;2;
83587;14/09/2005 12:00;19.9;16.4;69;918.2;14;3.5;7;
83587;14/09/2005 18:00;22.9;17.4;57;915.3;14;3.6;9;
83587;15/09/2005 00:00;20.3;16.9;70;918.2;5;2.6;2;
83587;15/09/2005 12:00;19.4;16.1;69;919.5;14;1.8;10;
83587;15/09/2005 18:00;25.7;18.5;47;915.5;5;1.1;3;
83587;16/09/2005 00:00;21.1;16.9;64;917.6;9;2.8;0;
83587;16/09/2005 12:00;23.3;23.2;99;917.5;5;2.5;0;
83587;16/09/2005 18:00;29.2;29.1;100;913.1;14;2.1;6;
83587;17/09/2005 00:00;24.5;24.4;100;915;14;2.8;3;
83587;17/09/2005 12:00;23.2;18.9;65;915.5;14;2.1;8;
83587;17/09/2005 18:00;27.9;19.7;45;911.9;9;1.6;3;
83587;18/09/2005 00:00;24.3;19.1;60;913.8;14;2;9;
83587;18/09/2005 12:00;18.6;17.1;86;917;9;1.1;10;
83587;18/09/2005 18:00;21.3;18.5;75;914.3;9;1;10;
83587;19/09/2005 00:00;19.6;17.3;79;914.9;9;1.5;9;
83587;19/09/2005 12:00;19.5;17.7;83;916.5;9;0.5;10;
83587;19/09/2005 18:00;24.1;19.1;60;913.2;36;1;9;
83587;20/09/2005 00:00;20.5;17.7;74;913.7;9;1.3;8;
83587;20/09/2005 12:00;23.3;18.3;60;912.9;32;1.6;6;
83587;20/09/2005 18:00;29.9;20.3;40;909;32;2.6;8;
83587;21/09/2005 00:00;24.1;18.5;56;911.1;27;1;0;
83587;21/09/2005 12:00;21.9;16.5;56;911.9;18;1.3;0;
83587;21/09/2005 18:00;28.7;18.4;34;908.4;23;1.3;2;
83587;22/09/2005 00:00;20;14.9;56;910.6;23;2.5;3;
83587;22/09/2005 12:00;20.3;15.5;59;913.5;9;2;3;
83587;22/09/2005 18:00;26.3;17.5;39;910.2;9;0.7;4;
83587;23/09/2005 00:00;22;16.1;53;913;9;2;3;
83587;23/09/2005 12:00;19.8;16.5;70;912.8;9;4.1;10;
83587;23/09/2005 18:00;26.3;18.8;46;909.5;9;1.6;10;
83587;24/09/2005 00:00;20.5;16.9;68;911.5;9;2.5;2;
83587;24/09/2005 12:00;21.9;17.6;64;913.1;9;1;3;
83587;24/09/2005 18:00;26.8;18.9;44;908.8;5;2;4;
83587;25/09/2005 00:00;22.6;18.9;68;912.8;9;3;3;
83587;25/09/2005 12:00;22.2;18.7;70;913.5;5;1;9;
83587;25/09/2005 18:00;27.1;20.1;51;908.8;5;0.8;10;
83587;26/09/2005 00:00;20;18.9;90;911.3;14;1.6;10;
83587;26/09/2005 12:00;20.7;19.1;85;914.3;5;0.7;10;
83587;26/09/2005 18:00;23.1;19.7;71;913.3;32;0.7;10;
83587;27/09/2005 00:00;21.6;19.9;85;914.5;23;0.3;10;
83587;27/09/2005 12:00;18.6;16;76;916.7;14;1.3;10;
83587;27/09/2005 18:00;19.1;16.1;72;916.3;14;1.6;10;
83587;28/09/2005 00:00;16.7;14.5;78;916.9;14;2.5;9;
83587;28/09/2005 12:00;17.6;15.1;76;917.9;14;3;10;
83587;28/09/2005 18:00;19.5;15.5;64;915.7;14;3.5;10;
83587;29/09/2005 00:00;17.2;14.4;73;917.3;14;2;10;
83587;29/09/2005 12:00;19.3;15.3;64;917.7;9;2.6;6;
83587;29/09/2005 18:00;23.7;17.1;49;914.2;5;3.3;6;
83587;30/09/2005 00:00;18.5;15.3;70;915.4;14;0.8;0;
83587;30/09/2005 12:00;18.9;15.5;69;916.3;9;3.3;8;
83587;30/09/2005 18:00;26.1;17.7;42;912.9;23;1.3;8;
83587;01/10/2005 00:00;21.3;16.1;56;915;9;1.8;4;
83587;01/10/2005 12:00;21.3;16.5;59;915.6;14;1.6;4;
83587;01/10/2005 18:00;28.5;18.5;36;912.3;36;1;6;
83587;02/10/2005 00:00;22.7;17.5;58;913.9;9;0.7;2;
83587;02/10/2005 12:00;22.2;16.5;54;914.3;9;2.1;9;
83587;02/10/2005 18:00;26.1;19.1;50;910.9;5;2.1;9;
83587;03/10/2005 00:00;20.5;17.5;72;913.4;9;2;10;
83587;03/10/2005 12:00;19.5;16.7;74;915;14;3.3;9;
83587;03/10/2005 18:00;24.2;18.7;57;913;5;3;6;
83587;04/10/2005 00:00;20;16.7;71;913.2;9;1.8;4;
83587;04/10/2005 12:00;21.5;17.2;64;913.7;9;2.3;3;
83587;04/10/2005 18:00;27.4;19.3;44;910.1;14;1.6;5;
83587;05/10/2005 00:00;22.3;17.9;63;911.5;9;1.3;0;
83587;05/10/2005 12:00;22.9;18.1;62;913.7;9;3.3;3;
83587;05/10/2005 18:00;29.7;19.9;38;911.2;32;2;10;
83587;06/10/2005 00:00;24.6;19.5;60;912.9;9;3.1;;
83587;06/10/2005 12:00;23.9;19.5;66;915.9;14;2;5;
83587;06/10/2005 18:00;28.5;20.9;49;913.1;5;1.8;8;
83587;07/10/2005 00:00;24.1;20.1;67;915.2;14;2;3;
83587;07/10/2005 12:00;22.6;19.1;70;917.7;14;1.3;10;
83587;07/10/2005 18:00;28.1;18.6;37;915.5;14;2.6;6;
83587;08/10/2005 00:00;23.7;16.7;47;917;14;1.6;0;
83587;08/10/2005 12:00;21.9;16.9;59;918.3;9;4.1;2;
83587;08/10/2005 18:00;28.3;16.3;25;914.1;9;3.5;1;
83587;09/10/2005 00:00;22.9;15.1;41;915.8;9;2.3;0;
83587;09/10/2005 12:00;22.8;17.1;55;916.5;5;2.6;1;
83587;09/10/2005 18:00;30.4;18.8;30;912.8;9;1.1;2;
83587;10/10/2005 00:00;23.9;17.9;54;913.9;5;0.8;0;
83587;10/10/2005 12:00;23.3;17.2;52;914.7;9;3;0;
83587;10/10/2005 18:00;29.7;17.8;27;911.1;9;2;1;
83587;11/10/2005 00:00;23;16.1;47;913.4;9;2.5;0;
83587;11/10/2005 12:00;22.7;17.2;55;914.2;9;3.3;0;
83587;11/10/2005 18:00;29.5;18.5;31;910.6;5;1.6;0;
83587;12/10/2005 00:00;23.8;16.7;46;911.9;9;3.1;0;
83587;12/10/2005 12:00;24.3;17.2;47;914.1;9;3.1;0;
83587;12/10/2005 18:00;30.7;16.9;21;910.1;14;1.8;0;
83587;13/10/2005 00:00;24.7;17.9;49;912.4;9;2.3;0;
83587;13/10/2005 12:00;24.2;18;52;914.4;5;3;2;
83587;13/10/2005 18:00;30.9;18.5;26;910.1;5;1;2;
83587;14/10/2005 00:00;25.5;17.1;41;912.6;14;2.3;1;
83587;14/10/2005 12:00;25.9;18.1;45;913.2;5;1.6;2;
83587;14/10/2005 18:00;31.5;19.5;30;910.1;32;1.5;4;
83587;15/10/2005 00:00;27.5;18.5;39;912.3;9;1.5;1;
83587;15/10/2005 12:00;29.4;20;39;913.2;14;0.5;2;
83587;15/10/2005 18:00;33.3;19.9;26;909.4;14;1;3;
83587;16/10/2005 00:00;27.9;17.9;35;911.9;14;1.8;0;
83587;16/10/2005 12:00;23.9;18.3;57;914.9;9;4.5;1;
83587;16/10/2005 18:00;30.5;19.4;33;910.8;9;2.1;1;
83587;17/10/2005 00:00;26.6;18.8;46;911.9;9;3;0;
83587;17/10/2005 12:00;26.5;16.8;34;912.6;9;2.6;0;
83587;17/10/2005 18:00;33.3;18.1;19;908.8;14;1.6;0;
83587;18/10/2005 00:00;27.7;16.3;27;910.3;9;1.3;2;
83587;18/10/2005 12:00;27.9;17.1;31;912;32;2.3;1;
83587;18/10/2005 18:00;34.1;18.3;17;908.6;23;1.3;2;
83587;19/10/2005 00:00;28.3;17.3;30;910.3;23;1;5;
83587;19/10/2005 12:00;24.6;19.3;59;915;9;4.5;6;
83587;19/10/2005 18:00;25.9;19.3;52;913.3;5;3.3;7;
83587;20/10/2005 00:00;20.3;17.3;73;915.4;9;1.8;5;
83587;20/10/2005 12:00;21.1;16.8;63;915.8;9;4;10;
83587;20/10/2005 18:00;26.3;17.4;38;912.7;5;1.8;6;
83587;21/10/2005 00:00;22.8;16.5;50;914.3;14;1.8;2;
83587;21/10/2005 12:00;22.9;16.5;50;914.4;9;3.6;4;
83587;21/10/2005 18:00;28.3;17.1;29;911;5;1.6;6;
83587;22/10/2005 00:00;23.3;15.2;39;911.8;9;3;0;
83587;22/10/2005 12:00;23.5;16.9;50;913;5;3;6;
83587;22/10/2005 18:00;28.1;18.9;39;910.2;23;1.6;9;
83587;23/10/2005 00:00;24.5;18.1;53;910.6;9;2.3;8;
83587;23/10/2005 12:00;26.3;18.5;45;912.4;5;1.3;4;
83587;23/10/2005 18:00;28.7;19.3;38;910.1;14;1;10;
83587;24/10/2005 00:00;22.9;18.9;67;912.5;5;2;6;
83587;24/10/2005 12:00;24.5;18.9;58;914.2;9;4;2;
83587;24/10/2005 18:00;27.8;19.9;46;912;5;3;4;
83587;25/10/2005 00:00;24.5;19.4;61;912.6;9;2.6;0;
83587;25/10/2005 12:00;24.2;17.9;52;913.8;14;1;10;
83587;25/10/2005 18:00;28.3;20.3;46;910.9;5;1.3;8;
83587;26/10/2005 00:00;25.5;19.5;56;911.7;9;0.8;5;
83587;26/10/2005 12:00;27.1;19.1;45;912.2;5;0.8;3;
83587;26/10/2005 18:00;28.5;20.3;46;908.4;14;1.8;10;
83587;27/10/2005 00:00;24.1;20;67;912.4;32;1.3;7;
83587;27/10/2005 12:00;25.2;20.4;63;912;0;0;10;
83587;27/10/2005 18:00;29.7;21.2;45;909.1;14;2;10;
83587;28/10/2005 00:00;24.6;20.4;66;910;0;0;6;
83587;28/10/2005 12:00;23.9;20.3;71;910.1;9;1.1;10;
83587;28/10/2005 18:00;30.3;22;46;906.5;32;0.8;10;
83587;29/10/2005 00:00;26.4;21.1;61;907.7;0;0;5;
83587;29/10/2005 12:00;24.2;20.1;67;910.6;9;0.7;8;
83587;29/10/2005 18:00;29.5;21.5;47;907.5;5;1.5;6;
83587;30/10/2005 00:00;23.4;19.5;69;910.3;23;0.5;2;
83587;30/10/2005 12:00;23.3;20.1;74;911.9;9;1.3;10;
83587;30/10/2005 18:00;22.6;19.8;75;910.8;9;2;10;
83587;31/10/2005 00:00;21.5;19.1;79;911.8;9;2;9;
83587;31/10/2005 12:00;23.3;20.3;75;912.3;9;1;10;
83587;31/10/2005 18:00;22.4;20.4;83;910.6;36;1.5;10;
83587;01/11/2005 00:00;20.1;18.4;83;912.5;9;0.7;8;
83587;01/11/2005 12:00;22.1;18.5;70;914.8;5;1;7;
83587;01/11/2005 18:00;24.5;19.7;64;912.5;5;3.3;9;
83587;02/11/2005 00:00;21.2;18.8;79;914.9;5;1.8;10;
83587;02/11/2005 12:00;18.6;17.3;88;916.4;9;1.6;10;
83587;02/11/2005 18:00;22.5;19.1;72;914.1;9;2.3;10;
83587;03/11/2005 00:00;20.1;18.3;82;915.8;9;0.3;9;
83587;03/11/2005 12:00;21.3;18.6;75;915.8;5;1.8;8;
83587;03/11/2005 18:00;25.3;20.1;60;913.2;5;2;6;
83587;04/11/2005 00:00;18.8;17.7;89;914.1;9;2;8;
83587;04/11/2005 12:00;21.4;18.3;72;914.4;14;2.3;10;
83587;04/11/2005 18:00;26.1;20.1;57;910.3;5;3;8;
83587;05/11/2005 00:00;19.5;18.4;89;913.5;9;1.3;10;
83587;05/11/2005 12:00;23.3;19.4;68;913.1;9;1.5;7;
83587;05/11/2005 18:00;26.8;20.3;53;910.2;36;1.3;8;
83587;06/11/2005 00:00;22.5;19.7;77;912.6;9;2;4;
83587;06/11/2005 12:00;22.4;18.7;69;914.3;9;2.6;10;
83587;06/11/2005 18:00;26.3;20.3;56;910.8;32;2.1;8;
83587;07/11/2005 00:00;23.3;19.5;69;912.1;9;0.8;2;
83587;07/11/2005 12:00;25;20.1;63;913.1;5;1.5;8;
83587;07/11/2005 18:00;27.3;20.3;52;910.7;9;1.6;6;
83587;08/11/2005 00:00;22;19.3;77;912.6;23;1.3;8;
83587;08/11/2005 12:00;24.8;19.5;60;913.2;14;2;7;
83587;08/11/2005 18:00;26.1;19.7;54;910.8;14;0.7;10;
83587;09/11/2005 00:00;19.5;17.7;83;912.1;14;0.7;10;
83587;09/11/2005 12:00;20.3;17.3;73;914.5;9;3;10;
83587;09/11/2005 18:00;23.5;18.9;64;911.3;14;1.3;3;
83587;10/11/2005 00:00;20;17.3;76;912.6;14;3;7;
83587;10/11/2005 12:00;19.2;16.8;78;912.8;14;3;10;
83587;10/11/2005 18:00;18.1;16.7;86;911.3;9;2.3;10;
83587;11/11/2005 00:00;16;14.9;88;911.9;14;1.3;10;
83587;11/11/2005 12:00;16.7;14.5;78;913.2;9;2;10;
83587;11/11/2005 18:00;18.6;15.7;73;911.9;5;2.1;10;
83587;12/11/2005 00:00;17.3;15.3;81;912.2;5;1.8;8;
83587;12/11/2005 12:00;17.1;15;79;911.9;5;2.5;10;
83587;12/11/2005 18:00;18;15.9;79;910.5;5;2;10;
83587;13/11/2005 00:00;17;15.1;82;911.4;9;2.3;8;
83587;13/11/2005 12:00;19.5;16.2;70;913.2;9;2;10;
83587;13/11/2005 18:00;23.7;17.9;55;910.7;5;2;6;
83587;14/11/2005 00:00;19.3;16.3;73;911.1;9;1.3;7;
83587;14/11/2005 12:00;20.6;16.3;62;912.8;9;2.3;8;
83587;14/11/2005 18:00;25.9;18.3;46;909.6;9;0.8;5;
